00:13:57	就叫零矩阵
00:14:00	好
00:14:00	那么这里我们就不多落锁了
00:14:02	那么事实上
00:14:03	矩阵
00:14:04	这个地方有个
00:14:05	富为叫富矩阵
00:14:07	简单一说
00:14:08	它叫富矩阵
00:14:09	就是把矩阵中
00:14:11	所有的元素都取它的相反数
00:14:13	那其实我们是用富矩阵
00:14:15	来定义矩阵的检法
00:14:17	但实际上
00:14:18	两个矩阵相简
00:14:19	你其实就对应元素
00:14:20	做差就行
00:14:21	这个我们简单一说
00:14:23	好
00:14:23	那么下面
00:14:24	我们来看
00:14:25	第二种运算
00:14:26	数成
00:14:27	加法和数成
00:14:29	统成为
00:14:30	现性运算
00:14:31	那么数成
00:14:33	这什么意思呢
00:14:34	就是
00:14:35	一句话
00:14:36	用数来成这个矩阵
00:14:38	一个长数k
00:14:40	我成矩阵a
00:14:41	注意
00:14:41	等于什么呢
00:14:43	我成的是整个表格
00:14:45	所以k
00:14:46	要成到矩阵中的
00:14:47	所有元素上去
00:14:50	跟行列式又不一样了
00:14:51	对不对
00:14:52	行列式
00:14:53	是只能动义行
00:14:55	或者一例
00:14:56	一定要注意区别
00:14:57	那么一样
00:14:58	你把这个
00:14:59	气数k
00:15:00	比如说我所有的元素
00:15:02	都有一个供应子k
00:15:03	我提K出去的时候是什么
00:15:06	所有的元素
00:15:07	这个K你都要出一遍
00:15:09	对不对
00:15:09	这个到后面计算的时候
00:15:12	好多同学就开始乱了
00:15:13	一定要注意
00:15:14	我是对全元操作
00:15:16	那么这里我问大家一个问题
00:15:18	如果这个a
00:15:20	是一个n街的方正
00:15:24	一起思考
00:15:25	那么我需要求一下
00:15:27	k a的行列式
00:15:29	你知道我怎么去表示它吗
00:15:32	这会是不行列式的运算性质
00:15:35	好
00:15:36	我们先假说这是个方正
00:15:37	好不好
00:15:38	就我先假说这是个n行n列
00:15:40	因为我们说
00:15:41	只有方正才能求行列式
00:15:43	好
00:15:43	那么k
00:15:44	是不是就是对这个方正
00:15:46	我求行列式
00:15:49	那么我怎么画简
00:15:50	它等于多少倍的a的行列式
00:15:53	请问
00:15:55	是不是我只能一行一行往外提
00:15:57	我比如说低行或者一列一列
00:16:00	我低行提个K出去称K
00:16:02	但是我其他行是不动的
00:16:04	然后下面是不是第二行到低恩行
00:16:07	我在一次的往外提
00:16:09	好那么提完
00:16:10	那就是k的n次方a的行列式
00:16:14	能理解吧
00:16:15	这个地方
00:16:16	我们做题的时候
00:16:18	可以说是一个B考的点
00:16:20	我们现在这推一下
00:16:21	后面还会再给大家复习
00:16:24	那么数成这里
00:16:26	也是和数的运算很类似
00:16:29	满足分配率和结合率
00:16:31	就是我数
00:16:32	可以往举振求和中去分配
00:16:35	举振也可以往数的运算中去分配
00:16:39	那么另外还有数成结合
00:16:41	就是我数成举振
00:16:44	我再成一个数
00:16:45	或者两个数先成才再成举振
00:16:47	值都是一样的
00:16:48	就当成数取运算就行
00:16:50	好 圈三打个重点符号
00:16:53	这里我们会在后面相量部分的一些
00:16:57	证明题中经常会用到它
00:17:02	你看什么意思呢
00:17:04	c是一个数
00:17:06	就是我用一个数成举振a
00:17:09	如果得到零举振
00:17:11	你想想
00:17:12	一个数成举振a得到的是零举振
00:17:15	好 我们当且紧当一个什么论断
00:17:18	就是要么这个数
00:17:20	是零
00:17:21	要么这个举振是零举振
00:17:24	没有其他情况
00:17:26	就你说一个不为零的数
00:17:28	成一个不为零的举振
00:17:30	我是绝对得不到
00:17:33	他们相成为零举振的
00:17:35	那么也就是说
00:17:36	这个 我他们
00:17:38	他的应用场景是什么呢
00:17:40	比方说
00:17:41	已知一个数成举振a是零举振
00:17:45	那么由原题以知a
00:17:47	这个a
00:17:48	他不是零举振
00:17:50	我可以立即推什么
00:17:52	如果原题这a不是零举振
00:17:54	一定这个数是零
00:17:57	这就是我们在做题中的应用
00:17:59	到后面你会发现
00:18:00	我们会经常用它
00:18:01	我先强调一下
00:18:03	好 那么下面来看
00:18:05	第二个问题
00:18:06	就是举振的惩罚
00:18:08	到这
00:18:10	就跟我们数的运算就不一样了
00:18:12	就很稀奇
00:18:13	你看举振
00:18:14	两个表格还能做惩罚
00:18:16	是怎么定义的
00:18:17	那么举振惩罚
00:18:18	其实我们对应到
00:18:20	现性带数中是
00:18:22	做了一个现性变换
00:18:23	才创造了举振惩罚的这种运算法则
00:18:27	那么这里我们就直接学
00:18:29	这个计算就行
00:18:31	考试你会做题就行
00:18:33	好 那么这里强调几件事情
00:18:35	首先第一
00:18:36	不是任何两个举振之间
00:18:39	都能做惩罚的
00:18:41	必须要什么呢
00:18:42	你看
00:18:43	i 乘n
00:18:44	i 买行n 列的举振a
00:18:47	和n 行i 列的举振b
00:18:50	什么特点
00:18:51	就是a的列数和b的行数
00:18:55	必须要一样
00:18:56	而且也只需要他们一样
00:18:58	我就可以要做惩罚
00:19:00	那么这个时候
00:19:02	乘击举振
00:19:03	我会得到什么呢
00:19:04	是个i 乘i 乘i 买行举振
00:19:06	你读你这样看
00:19:07	a是i 买行举振
00:19:10	b是n 买行举振
00:19:13	那么就等于c是i 买行举振
00:19:16	你可以看到等于说
00:19:18	中间这个相同的部分
00:19:19	有种底销调的感觉
00:19:21	是不是我最后c
00:19:23	我就取的是a的行数和b的列数
00:19:27	而和b的列数
00:19:28	对
00:19:29	就这个地方是第一
00:19:30	就是你两个举振
00:19:31	什么时候能成
00:19:32	必须要左边的列数
00:19:34	和右边的行数
00:19:35	对应相等的时候
00:19:37	我才能成
00:19:38	好
00:19:39	这是第一件事情
00:19:41	否则不能成
00:19:42	否则不能成
00:19:43	第二件事情是什么呢
00:19:44	就是举振做成法
00:19:47	一定是分左右的
00:19:48	比如说我写成a
00:19:50	b 啊
00:19:51	a 写左边
00:19:52	b 写右边的形式
00:19:54	它的顺序一定是固定的
00:19:55	因为你会发现
00:19:56	我反过来
00:19:58	我如果是b n 乘i 死
00:20:00	和a m 乘n
00:20:01	我是不是就不一定能成
00:20:03	对不对
00:20:03	所以说一定要分左右
00:20:05	那么我读做什么
00:20:07	标准的读法
00:20:08	要么叫做a 左 乘b
00:20:12	注意这个叫做a
00:20:14	然后是极物动词
00:20:15	就是a是个主动方
00:20:16	我用a 左再左侧乘b
00:20:19	a 左乘b
00:20:21	是这个意思
00:20:22	那么也反过来也可以说什么呢
00:20:24	就是b 右乘a
00:20:27	就你掉别
00:20:28	你解反了
00:20:30	就是当我说a 左乘b
00:20:32	我就是排着说
00:20:33	a 在左边a 左乘b
00:20:36	一定要搞清楚
00:20:37	那么或者也可以用一种
00:20:39	比如说更舒缅点的方法
00:20:41	比如说在有的时候序数
00:20:43	你可以这样去主叫做a
00:20:44	以b 右乘
00:20:47	以b 右乘
00:20:49	那就是说呢
00:20:49	这种就是感受
00:20:50	我把b 乘在a的右侧
00:20:53	就是你要去分轻
00:20:55	就这个地方强调一下
00:20:56	你不要理解反
00:20:57	就是a 左乘b
00:20:58	是谁在左
00:20:59	是a 在左
00:21:00	好
00:21:01	那么下面呢
00:21:02	我们来看一下
00:21:03	乘法怎么算
00:21:04	直接看理题
00:21:06	因为这个地方
00:21:06	你如果很他的这个概念的话
00:21:09	比较难以理解
00:21:10	我们看一道理题
00:21:11	马上就明白了
00:21:13	来 两个曲阵a和b
00:21:16	那么这个地方呢
00:21:17	让你来计算一下
00:21:19	a 左乘b的这个乘机结果
00:21:23	好
00:21:24	那么首先你要先判断
00:21:26	能不能成
00:21:26	对不对
00:21:27	a 你看
00:21:28	是不是三行四列的曲阵
00:21:31	b 是123 是不是四行二列的曲阵
00:21:36	看到吗
00:21:36	就是他们
00:21:37	你的尽的这个部分
00:21:39	数值是一样的
00:21:40	就四列和四行对上了
00:21:41	所以是可以成的
00:21:43	对不对
00:21:44	可以成
00:21:44	你会得到一个
00:21:45	极行几列的曲阵
00:21:47	是三行二列的曲阵
00:21:50	这个规格我们已经知道了
00:21:52	那么等于什么呢
00:21:53	好
00:21:53	我们来算一下
00:21:55	这个a 左乘b
00:21:58	就等于
00:21:58	你把它们写在一起
00:22:00	a 超一边
00:22:01	4 复1
00:22:02	2
00:22:02	1
00:22:03	1
00:22:03	1
00:22:04	0
00:22:04	3
00:22:05	0
00:22:06	3
00:22:06	1
00:22:07	4
00:22:08	b 写右边
00:22:09	1
00:22:10	2
00:22:10	0
00:22:11	1
00:22:11	3
00:22:12	0
00:22:12	4
00:22:13	1
00:22:13	2
00:22:14	好
00:22:14	我们说你会得到一个三行
00:22:17	二列的一个成绩曲阵
00:22:20	那么这个曲阵等于什么呢
00:22:22	你这样想
00:22:23	一句话
00:22:24	就是这个曲阵
00:22:24	我们一列一列曲球
00:22:27	首先
00:22:27	这个4
00:22:28	它的第一列来自于谁呢
00:22:30	就是我右边的曲阵
00:22:33	出第一列
00:22:35	对的第一列
00:22:36	我和什么呢
00:22:37	我和旁边的a的每一行
00:22:39	一次去相成相加
00:22:42	我们来看一下什么意思
00:22:44	就是我成绩曲阵
00:22:46	我要算它的第一列
00:22:47	第一列来自于谁呢
00:22:48	就来自于我右边曲阵
00:22:50	拿出第一列
00:22:51	和左边每一行
00:22:53	一次相成相加
00:22:54	好
00:22:54	比方说
00:22:55	我右边的第一列
00:22:56	和左边的第一行
00:22:58	那就是4成1
00:23:00	再加上复1成0
00:23:02	就再加上2成3
00:23:04	我这我写详细点
00:23:05	再加上个
00:23:07	复1成0
00:23:08	再加上2成3
00:23:11	再加上1成1
00:23:13	就能说把它轮一点
00:23:15	好
00:23:15	这就是第一行的元素
00:23:17	那么我第二行
00:23:18	第一列
00:23:18	第二行和谁呢
00:23:19	就是这一列
00:23:20	我在和第二行相成相加
00:23:23	就有一种
00:23:24	拿第一列
00:23:25	把左边的行轮一遍的感觉
00:23:27	那么我就直接算
00:23:29	这个4加0
00:23:31	加6
00:23:32	简1
00:23:33	是不是结果是等于9
00:23:35	对不对
00:23:36	然后下面
00:23:37	我这要写吧
00:23:38	4加0
00:23:39	加6
00:23:40	简1
00:23:40	然后跟第二行轮一遍
00:23:42	那就是1加0
00:23:44	加3成0等于0
00:23:46	加3成复1等于复3
00:23:48	然后下面是不是
00:23:49	你再和第三行轮一遍
00:23:50	你把每一行都轮一遍
00:23:52	1成0是0
00:23:54	加上0
00:23:55	再加上3
00:23:57	然后减4
00:23:59	是不是这个结果
00:24:00	好
00:24:01	然后第一列不就求完了
00:24:03	你看
00:24:04	确实求出三行
00:24:05	对不对
00:24:06	然后
00:24:06	成绩举正第二列来自于谁呢
00:24:09	好就来自于右边举正
00:24:11	你在出第二列
00:24:12	把左边的行再轮一遍
00:24:14	能够吧
00:24:15	随便给你一个举正
00:24:17	你都这样去做就可以了
00:24:19	好把行轮一遍
00:24:20	那么就是24得8
00:24:22	简1
00:24:23	加0
00:24:25	加2
00:24:25	然后第二行就是
00:24:27	把这个
00:24:28	把第二行轮一遍
00:24:29	2加1
00:24:31	加0
00:24:31	加23
00:24:32	得6
00:24:33	第三行轮一遍
00:24:34	0
00:24:35	再加上13
00:24:36	得3
00:24:37	加0
00:24:38	加24
00:24:39	得8
00:24:41	是不是这个形式
00:24:42	好
00:24:43	那么下面呢
00:24:44	对应的
00:24:45	你把这个数值给他彻底求出来
00:24:48	当你自己以后算成法的时候
00:24:51	你这个中间步骤
00:24:52	可以省略
00:24:53	你直接写结果就行
00:24:55	就是9
00:24:57	富二
00:24:58	富一
00:24:59	9
00:25:01	9
00:25:02	十一
00:25:03	就这个结果
00:25:05	好就做完了
00:25:07	所以到这你对举正成法
00:25:08	就是随便两个举正
00:25:11	只要能成
00:25:12	他成绩怎么算呢
00:25:14	一句话
00:25:15	你就一次了
00:25:15	比如我一列列算
00:25:17	我成绩举正低列呢
00:25:18	就来自右边举正
00:25:20	我先出低列
00:25:21	把左边的行轮一遍
00:25:23	就是每个元素相成再相加
00:25:25	然后这个行轮完之后
00:25:27	好
00:25:27	我在写成绩举正的第二列
00:25:29	那就是拿右边举正的第二列
00:25:31	把左边的行再轮一遍
00:25:33	相成再相加
00:25:35	有感觉吧
00:25:36	就这样算
00:25:37	这就是我们讲一上面
00:25:39	那种很会色的形式
00:25:41	他要表达的意思
00:25:43	好
00:25:43	那么下面我们来做
00:25:45	力2.2
00:25:47	你不防
00:25:48	你可以先暂停一下
00:25:49	你自己先看你会不会成
00:25:51	看你理解的对不对
00:25:52	好
00:25:53	那么下面我们一起算一下
00:25:55	A左成B
00:25:56	就等于富二
00:25:58	4
00:25:59	1
00:26:00	富二
00:26:01	做成二次富三富六
00:26:04	什么这个形式
00:26:05	好
00:26:06	他呢
00:26:07	也就等于我们来算一下
00:26:11	注意这个举正你算成法
00:26:12	你不能化解
00:26:13	你不能说我自己什么随便约分
00:26:15	傻的
00:26:15	你都不要这个
00:26:17	就是乱动这个行和力
00:26:18	我们后面会讲出等变换
00:26:20	你就直接算就行
00:26:22	就直接
00:26:22	直接算
00:26:23	那么这里也就有什么呢
00:26:25	也就有
00:26:26	你看
00:26:26	是不是我拿着低列
00:26:28	把左边的行轮一遍
00:26:30	好富二
00:26:31	成一二富四
00:26:32	再减去十二
00:26:34	说富十六
00:26:35	我直接写了
00:26:36	好
00:26:36	再轮第二行
00:26:37	那么就是一二得二
00:26:39	再减去富二成富三是六二
00:26:43	这个是二
00:26:44	这是在加
00:26:45	加上富二成富三六
00:26:47	那就是等于八
00:26:49	好
00:26:49	再来右边的第二列
00:26:51	把左边的行再轮一遍
00:26:53	富八减四六二十四
00:26:55	等于富的三十二
00:26:57	然后再来轮第二行
00:26:59	四再加上十二
00:27:02	等于十六
00:27:03	好
00:27:04	就这个结果
00:27:04	这是A左成B
00:27:06	我们再来看一下B左成A
00:27:09	也是可以成的
00:27:10	都是同接的方正
00:27:14	你会发现
00:27:14	我们并没有说直接等于上面的A左成B
00:27:17	对吧
00:27:18	因为感觉好像不一定一样
00:27:20	我们来试验一下
00:27:21	二四
00:27:23	富三富六
00:27:24	左成富二
00:27:26	四
00:27:27	一
00:27:28	富二
00:27:29	这个形式
00:27:30	等于什么呢
00:27:31	来一样一列一列球
00:27:33	第一列就等于
00:27:34	右端第一列把左边的行轮一遍
00:27:37	那么就是富四加四等于零
00:27:40	好
00:27:41	左边第二行轮一遍
00:27:43	六减六等于零
00:27:45	再来看右边的第二列
